Longitude,Latitude,WELL.ID,SOURCE,GM_SAMP_COLLECTION_DATE,Alkalinity.total,Aluminum,Arsenic,Barium,Beryllium,Cadmium,Calcium,Chloride,Chromium,Copper,Fluoride,Iron,Magnesium,Manganese,Nickel,Nitrate.as.N,Potassium,Selenium,Sodium,Sulfate,Uranium,Vanadium,Zinc
-122.117,39.5856,102085,LLNL,6/18/15,120000,0,0,170,0,0,1800000,1.30E+07,0,0,81,4500,940000,970,0,0,110000,140,4600000,1700000,NA,NA,0
-122.117,39.5856,102085,LLNL,3/10/16,120000,0,21,180,0,0,1900000,1.30E+07,0,0,89,4700,1.00E+06,950,60,0,110000,170,4600000,1600000,NA,NA,0
-122.117,39.5856,102085,LLNL,8/3/17,130000,0,16,150,0,0,1900000,1.30E+07,0,15,94,4700,950000,740,41,0,110000,150,4900000,1600000,NA,NA,0
-122.117,39.5856,102085,LLNL,3/1/18,130000,0,61,200,0,0,2.00E+06,1.30E+07,0,10,88,4100,980000,920,110,0,170000,330,4700000,1600000,NA,NA,0
-122.117,39.5856,102085,LLNL,7/31/18,120000,0,0,180,0,0,2.00E+06,1.30E+07,0,0,93,4500,990000,800,55,0,140000,190,4600000,1600000,NA,NA,0
-122.117,39.5856,102085,LLNL,3/4/19,120000,0,8.2,190,0,0,2.00E+06,1.30E+07,0,0,95,4400,1.00E+06,920,0,63000,170000,41,4800000,1700000,NA,NA,0
-122.117,39.5856,102085,LLNL,7/30/19,120000,0,12,190,0,0,1800000,1.20E+07,0,0,81,4100,920000,870,0,0,170000,49,4.00E+06,1700000,NA,NA,0
-122.117,39.5856,102085,LLNL,2/27/20,120000,0,7.5,200,0,0,1800000,1.30E+07,0,0,85,4200,940000,880,13,0,170000,28,4300000,1650000,0,0,0
-122.117,39.5856,102085,LLNL,7/29/20,130000,0,22,230,0,0,1900000,1.30E+07,0,0,87,4200,1.00E+06,1100,0,0,180000,99,4600000,1800000,0,0,0
-122.117,39.5856,102085,LLNL,3/2/21,130000,0,26,200,0,0,2.00E+06,1.40E+07,0,2.1,89,4200,1.00E+06,830,11,0,1.00E+05,30,4700000,1700000,0,0,0
-122.0326,39.5595,102086,LLNL,6/15/11,170000,0,12,230,0,0,950000,4400000,3.2,2.2,170,1300,290000,800,20,37000,41000,25,1300000,580000,NA,NA,0
-122.0326,39.5595,102086,LLNL,8/16/12,150000,0,83,240,0,0,940000,4500000,0,0,150,1600,290000,1100,0,0,40000,98,1400000,530000,NA,NA,0
-122.0326,39.5595,102086,LLNL,8/28/13,150000,0,26,220,0,0,960000,4400000,1.1,24,140,1600,3.00E+05,1100,6.7,0,39000,24,1400000,540000,NA,NA,0
-122.0326,39.5595,102086,LLNL,9/24/14,160000,0,0,280,0,0,930000,4200000,0,0,150,1700,260000,1400,0,0,36000,53,1200000,580000,NA,NA,0
-122.0326,39.5595,102086,LLNL,6/18/15,150000,0,0,250,0,0,940000,4200000,0,0,140,1800,280000,1500,0,0,38000,59,1400000,590000,NA,NA,0
-122.0326,39.5595,102086,LLNL,3/10/16,130000,0,7.6,190,0,0,990000,4200000,0,3.2,140,1800,3.00E+05,1100,25,0,39000,57,1400000,610000,NA,NA,0
-122.0326,39.5595,102086,LLNL,8/3/17,160000,0,5,190,0,0,950000,4200000,0,0,160,1800,260000,990,0,0,41000,52,1600000,560000,NA,NA,0
-122.0326,39.5595,102086,LLNL,2/28/18,160000,0,17,210,0,0,960000,4300000,0,0,150,1800,270000,1100,51,0,49000,100,1500000,570000,NA,NA,0
-122.0326,39.5595,102086,LLNL,7/31/18,160000,0,0,210,0,0,960000,4400000,0,0,160,1800,270000,990,0,0,48000,62,1500000,550000,NA,NA,0
-122.0326,39.5595,102086,LLNL,3/4/19,150000,0,3.2,220,0,0,960000,4400000,0,0,140,1700,260000,1100,0,0,59000,15,1600000,580000,NA,NA,0
-122.0326,39.5595,102086,LLNL,7/30/19,140000,0,3.3,220,0,0,910000,4300000,0,0,140,1700,260000,1100,0,0,57000,15,1300000,570000,NA,NA,0
-122.0326,39.5595,102086,LLNL,2/27/20,160000,0,2.6,220,0,0,920000,4300000,0,0,150,1700,260000,1000,5.4,0,54000,8.7,1400000,570000,0,0,0
-122.0326,39.5595,102086,LLNL,7/29/20,160000,0,5.7,220,0,0,980000,4400000,0,2.2,150,1800,280000,1100,11,0,54000,25,1400000,620000,0,0,0
-122.0326,39.5595,102086,LLNL,3/2/21,160000,0,12,220,0,0,940000,4400000,0,0,160,1800,270000,890,5.1,0,55000,10,1400000,560000,0,0,0
-121.9083,39.5771,102087,LLNL,6/15/11,160000,210,11,13,0,0,48000,150000,0,0,430,150,14000,41,0,8900,7100,0,190000,170000,NA,NA,0
-121.9083,39.5771,102087,LLNL,8/16/12,150000,0,16,9,0,0,46000,130000,0,0,330,24,15000,45,0,12000,6100,0,160000,180000,NA,NA,0
-121.9083,39.5771,102087,LLNL,8/28/13,130000,23,3.7,22,0,0,51000,130000,0,0,260,0,16000,68,0,20000,5600,5.1,140000,170000,NA,NA,0
-121.9083,39.5771,102087,LLNL,9/24/14,130000,0,3.9,30,0,0,51000,120000,0,0,300,0,14000,68,0,9200,5100,0,130000,180000,NA,NA,0
-121.9083,39.5771,102087,LLNL,6/18/15,130000,0,4.5,18,0,0,49000,130000,0,0,300,0,15000,60,0,10000,6000,0,160000,190000,NA,NA,0
-121.9083,39.5771,102087,LLNL,3/10/16,97000,0,4.4,20,0,0,51000,120000,0,0,300,0,16000,63,0,13000,5200,0,140000,180000,NA,NA,0
-121.9083,39.5771,102087,LLNL,8/3/17,130000,0,3.4,21,0,0,48000,120000,0,0,310,0,14000,61,0,9700,5300,0,140000,170000,NA,NA,0
-121.9083,39.5771,102087,LLNL,3/1/18,130000,0,4.4,25,0,0,48000,120000,0,0,320,0,14000,66,0,10000,5500,5.6,150000,180000,NA,NA,0
-121.9083,39.5771,102087,LLNL,7/31/18,140000,0,4.9,17,0,0,49000,120000,0,0,310,0,14000,64,0,7400,5700,0,150000,170000,NA,NA,0
-121.9083,39.5771,102087,LLNL,3/4/19,130000,0,4.5,20,0,0,51000,120000,0,0,230,0,15000,66,0,8500,5900,0,140000,170000,NA,NA,0
-121.9083,39.5771,102087,LLNL,7/30/19,140000,0,5.2,22,0,0,53000,130000,0,0,260,0,16000,68,0,9000,6000,0,140000,180000,NA,NA,0
-121.9083,39.5771,102087,LLNL,2/27/20,140000,0,4.7,27,0,0,52000,130000,0,0,270,0,15000,70,0,11000,5600,0,150000,180000,1.11,3.6,0
-121.9083,39.5771,102087,LLNL,7/29/20,140000,0,4.9,31,0,0,51000,140000,0,0,250,0,14000,76,0,14000,5700,0,140000,190000,1.05,4.9,0
-121.9083,39.5771,102087,LLNL,3/2/21,140000,0,6.4,36,0,0,53000,140000,0,0,200,0,14000,77,0,14000,5900,0,150000,190000,0,3.1,0
-121.9434,39.4438,102088,LLNL,6/19/15,NA,NA,NA,NA,NA,NA,52000,110000,NA,NA,NA,NA,15000,NA,NA,NA,5500,NA,95000,120000,NA,NA,NA
-122.1007,39.6299,102089,LLNL,8/12/15,NA,NA,NA,NA,NA,NA,58000,140000,NA,NA,NA,NA,18000,NA,NA,NA,17000,NA,110000,120000,NA,NA,NA
-121.3354,38.8063,102127,LLNL,8/12/15,NA,NA,NA,NA,NA,NA,55000,130000,NA,NA,NA,NA,17000,NA,NA,NA,15000,NA,110000,120000,NA,NA,NA
-121.3354,38.8063,102127,LLNL,8/17/15,NA,NA,NA,NA,NA,NA,58000,130000,NA,NA,NA,NA,18000,NA,NA,NA,16000,NA,110000,120000,NA,NA,NA
-122.214,40.2549,102836,LLNL,4/19/05,NA,NA,NA,NA,NA,NA,8539.1,46050.35,NA,NA,231.2,NA,2619.6,NA,NA,2793.29115,2936.8,NA,71013.8,2359.825,NA,NA,NA
-122.1045,40.0434,102885,LLNL,4/26/05,NA,NA,NA,NA,NA,NA,11892.2,14398.695,NA,NA,19.325,NA,3010.3,NA,NA,1886.93,2144.5,NA,12068.35,17538.87,NA,NA,NA
-122.1031,40.0437,102886,LLNL,4/26/05,NA,NA,NA,NA,NA,NA,25142.05,14039.25,NA,NA,10,NA,2748.1,NA,NA,1767.16,1599.7,NA,12652.5,17020.15,NA,NA,NA
-122.1106,40.0484,102890,LLNL,4/27/05,NA,NA,NA,NA,NA,NA,19280.9,16978.8,NA,NA,81.4,NA,16200.5,NA,NA,2385.75,3270.2,NA,21148.1,16976.9,NA,NA,NA
-122.1068,40.0409,102891,LLNL,4/27/05,NA,NA,NA,NA,NA,NA,7159.25,10476.6,NA,NA,49.2,NA,4708.05,NA,NA,869.62,2604.7,NA,13290.75,9276.3,NA,NA,NA
-122.2056,40.2457,102892,LLNL,4/27/05,NA,NA,NA,NA,NA,NA,31147.95,27980.5,NA,NA,63.5,NA,32906.7,NA,NA,7265.92,2876.85,NA,34234.3,16618.8,NA,NA,NA
-122.2073,40.2397,102893,LLNL,4/27/05,NA,NA,NA,NA,NA,NA,18457.3,222768.1,NA,NA,72.1,NA,8001.1,NA,NA,3469.6,5434.35,NA,202305.65,2414.4,NA,NA,NA
-122.2227,40.2988,102894,LLNL,4/28/05,NA,NA,NA,NA,NA,NA,5690.45,20531.95,NA,NA,82.5,NA,2700.75,NA,NA,662.621,2689.95,NA,53491.85,3313.8,NA,NA,NA
-122.2075,40.2402,102917,LLNL,5/3/05,NA,NA,NA,NA,NA,NA,24023.6,111826.8,NA,NA,230.8,NA,13896.3,NA,NA,1566,5166.45,NA,103175.45,9114.3,NA,NA,NA
-122.2435,40.2416,102918,LLNL,5/4/05,NA,NA,NA,NA,NA,NA,18845.3,14139.2,NA,NA,100.7,NA,8373.15,NA,NA,883.52,1419.35,NA,26859,5539.3,NA,NA,NA
-122.2403,40.2389,102919,LLNL,5/4/05,NA,NA,NA,NA,NA,NA,17800.05,12806.5,NA,NA,77.8,NA,9231.8,NA,NA,1004.4,1514.5,NA,26324.95,5454.6,NA,NA,NA
-122.2252,40.2372,102920,LLNL,5/4/05,NA,NA,NA,NA,NA,NA,18146.1,11736.1,NA,NA,93.4,NA,7609,NA,NA,802.67,1768.3,NA,28247.1,5344.6,NA,NA,NA
-122.2302,40.1961,102921,LLNL,5/10/05,NA,NA,NA,NA,NA,NA,17826.55,7389.3,NA,NA,81.6,NA,13629.15,NA,NA,2896.99,1420.2,NA,12998.1,6606.4,NA,NA,NA
-122.1962,40.3154,102922,LLNL,5/10/05,NA,NA,NA,NA,NA,NA,1335.7,92477.7,NA,NA,334.1,NA,1332.4,NA,NA,1067.4,5342.15,NA,174447.9,1712.5,NA,NA,NA
-122.2731,40.2405,102928,LLNL,5/11/05,NA,NA,NA,NA,NA,NA,13663.1,7147.9,NA,NA,90.8,NA,6737.5,NA,NA,827.9,1234.25,NA,23822.45,2602.5,NA,NA,NA
-122.3458,40.1494,102929,LLNL,5/11/05,NA,NA,NA,NA,NA,NA,25659.4,11205.15,NA,NA,202.45,NA,29090.5,NA,NA,1576.8,510.35,NA,14055.95,4753.5,NA,NA,NA
-122.0893,40.0146,102930,LLNL,5/16/05,NA,NA,NA,NA,NA,NA,13777.05,10383.3,NA,NA,378.3,NA,13302.5,NA,NA,2603.18,2887.2,NA,16236.5,9715.7,NA,NA,NA
-122.0969,40.0378,102931,LLNL,5/19/05,NA,NA,NA,NA,NA,NA,44343.2,30872.45,NA,NA,260.85,NA,34952.3,NA,NA,4216.78,3340.75,NA,15330.35,38053.55,NA,NA,NA
-122.0648,40.0543,102932,LLNL,5/19/05,NA,NA,NA,NA,NA,NA,15632.3,10612.55,NA,NA,128.15,NA,12165.65,NA,NA,2340.877,1878.75,NA,14688.8,12289.85,NA,NA,NA
-122.091,40.0496,102933,LLNL,5/19/05,NA,NA,NA,NA,NA,NA,14439.75,12649.85,NA,NA,75.1,NA,9360.35,NA,NA,1737.5,2563,NA,15285.15,15364.05,NA,NA,NA
-122.0996,40.045,102934,LLNL,5/24/05,NA,NA,NA,NA,NA,NA,22966.3,18787.2,NA,NA,129.6,NA,15402,NA,NA,2307.41,3739.9,NA,19829.05,19843,NA,NA,NA
-122.0952,40.0295,102935,LLNL,5/25/05,NA,NA,NA,NA,NA,NA,24879,16577.5,NA,NA,56.5,NA,15548.9,NA,NA,2497.96,2853.3,NA,10932.6,18808.3,NA,NA,NA
-122.0812,40.012,102945,LLNL,6/1/05,NA,NA,NA,NA,NA,NA,14070.5,8231,NA,NA,103,NA,12002.5,NA,NA,2832.72,3524.7,NA,15258.1,3663.5,NA,NA,NA
-122.1057,40.0353,102946,LLNL,6/1/05,NA,NA,NA,NA,NA,NA,15890.9,15729.7,NA,NA,51,NA,11598.1,NA,NA,2365.92,3591.6,NA,15513.6,16992.1,NA,NA,NA
-122.2271,40.2621,102947,LLNL,6/1/05,NA,NA,NA,NA,NA,NA,19600.2,4755.3,NA,NA,82,NA,7543,NA,NA,1779,2214.9,NA,15861.6,2566.6,NA,NA,NA
-122.2074,40.2427,102948,LLNL,6/1/05,NA,NA,NA,NA,NA,NA,19332,187484.1,NA,NA,61.1,NA,8003.9,NA,NA,2188.9,6019.15,NA,143584.5,912,NA,NA,NA
-121.865,39.7316,102992,LLNL,6/14/05,NA,NA,NA,NA,NA,NA,30866,39510.25,NA,NA,85.45,NA,17218.15,NA,NA,1828.3,3809.3,NA,31353.53333,12604.7,NA,NA,NA
-121.8783,39.7794,102993,LLNL,6/14/05,NA,NA,NA,NA,NA,NA,14256.3,20008.1,NA,NA,53.7,NA,10273.9,NA,NA,207.3,5484.1,NA,47104.26667,1444.15,NA,NA,NA
-121.8404,39.7599,102994,LLNL,6/14/05,NA,NA,NA,NA,NA,NA,31040.6,20045.3,NA,NA,88.7,NA,24995.1,NA,NA,4754.79,1311.3,NA,15547.05,23851.8,NA,NA,NA
-121.8538,39.7538,102995,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,51000,13100,NA,NA,136,NA,32000,NA,NA,6915,930,NA,24300,15810,NA,NA,NA
-121.8527,39.7626,102996,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,43690,10530,NA,NA,85,NA,34700,NA,NA,5400,650,NA,22860,9680,NA,NA,NA
-121.843,39.7079,102997,LLNL,10/12/05,NA,NA,NA,NA,NA,NA,46000,16810,NA,NA,87,NA,41700,NA,NA,7983,470,NA,24680,43200,NA,NA,NA
-121.8491,39.7191,102998,LLNL,10/12/05,NA,NA,NA,NA,NA,NA,41040,21700,NA,NA,117.8,NA,37110,NA,NA,5792,210,NA,26380,15500,NA,NA,NA
-121.8734,39.7287,102999,LLNL,10/12/05,NA,NA,NA,NA,NA,NA,50000,40440,NA,NA,22,NA,41960,NA,NA,5541,260,NA,31310,20240,NA,NA,NA
-121.8935,39.7309,103000,LLNL,10/12/05,NA,NA,NA,NA,NA,NA,98400,28600,NA,NA,152,NA,91380,NA,NA,20800,830,NA,53950,84100,NA,NA,NA
-121.835,39.7352,103001,LLNL,10/13/05,NA,NA,NA,NA,NA,NA,22070,12610,NA,NA,47.6,NA,16000,NA,NA,709.12,191,NA,17560,5700,NA,NA,NA
-121.842,39.7347,103002,LLNL,7/13/05,NA,NA,NA,NA,NA,NA,21242.8,12526.3,NA,NA,63.1,NA,15138.45,NA,NA,1922.31,1717.8,NA,15749,8317.4,NA,NA,NA
-121.842,39.7347,103003,LLNL,7/13/05,NA,NA,NA,NA,NA,NA,39853.2,17714.6,NA,NA,129.1,NA,21419.475,NA,NA,2360.983,1602.75,NA,20251.95,12010.025,NA,NA,NA
-121.842,39.7347,103004,LLNL,7/13/05,NA,NA,NA,NA,NA,NA,29863.9,15781.15,NA,NA,69.2,NA,15597.55,NA,NA,1657,1963.6,NA,16491.5,9697.6,NA,NA,NA
-121.8752,39.7599,103005,LLNL,7/13/05,NA,NA,NA,NA,NA,NA,74564.35,32393.6,NA,NA,10,NA,90198,NA,NA,12444.7,2316.9,NA,40285.85,73994.3,NA,NA,NA
-121.8623,39.7729,103006,LLNL,7/14/05,NA,NA,NA,NA,NA,NA,53044.9,17150.55,NA,NA,255.75,NA,49758.15,NA,NA,3758.73,3549.4,NA,19154.7,16281.2,NA,NA,NA
-121.869,39.7308,103007,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,44300,17155.4,NA,NA,141.8,NA,29600,NA,NA,4114.25,1730,NA,19960,16077,NA,NA,NA
-121.8808,39.7308,103008,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,35740,17273.8,NA,NA,40,NA,23500,NA,NA,4338.95,1528,NA,17590,15270.6,NA,NA,NA
-121.8773,39.745,103009,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,20090,8503.1,NA,NA,56.5,NA,14420,NA,NA,1973.9,1020,NA,13070,8193.9,NA,NA,NA
-121.8773,39.745,103009,LLNL,7/19/16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
-121.8773,39.745,103009,LLNL,10/20/16,140000,0,1.3,59,0,0,84000,29000,0,0,280,530,13000,24,0,0,3200,0,22000,110000,6.75,0,0
-121.8773,39.745,103009,LLNL,3/23/17,140000,0,1.5,58,0,0,79000,30000,0,0,320,470,13000,28,0,0,3000,0,20000,110000,4.65,0,0
-121.8773,39.745,103009,LLNL,5/24/17,140000,0,1.5,57,0,0,82000,30000,0,0,300,510,14000,28,0,NA,3100,0,21000,120000,4.5,0,0
-121.8773,39.745,103009,LLNL,8/23/17,140000,0,1.6,58,0,0,86000,29000,0,0,310,530,13000,30,0,0,2800,0,22000,120000,4.725,0,0
-121.8649,39.7618,103010,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,15600,4991.9,NA,NA,70,NA,12700,NA,NA,1512.6,1630,NA,11100,2883.8,NA,NA,NA
-121.8649,39.7618,103010,LLNL,7/19/16,150000,0,3.3,63,0,0,63000,16000,2.8,0,300,0,11000,11,0,5800,3500,0,24000,65000,12.075,5,0
-121.8649,39.7618,103010,LLNL,10/20/16,160000,0,2.3,91,0,0,69000,17000,2.6,0,290,0,12000,6.1,0,5900,3000,0,18000,69000,7.65,5,0
-121.8649,39.7618,103010,LLNL,3/23/17,160000,0,6.5,94,0,0,68000,17000,2.8,0,330,0,12000,4,0,4900,3000,0,18000,70000,24,4.1,0
-121.8649,39.7618,103010,LLNL,8/23/17,160000,0,3.7,100,0,0,72000,18000,2.4,0,300,0,12000,2.7,0,5300,2800,0,19000,73000,13.35,4.6,0
-121.8489,39.7648,103011,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,16510,4017.8,NA,NA,62.6,NA,12820,NA,NA,1082.2,1750,NA,10130,2343,NA,NA,NA
-121.8489,39.7648,103011,LLNL,7/19/16,180000,0,1.7,170,0,0,1.00E+05,46000,1.4,0,270,0,17000,2.4,0,11000,4000,0,25000,120000,7.8,4.8,0
-121.8489,39.7648,103011,LLNL,10/20/16,180000,0,1.6,160,0,0,110000,46000,1.5,0,260,0,18000,0,0,11000,3900,0,24000,120000,7.65,4.6,0
-121.8489,39.7648,103011,LLNL,3/23/17,180000,0,1.8,180,0,0,98000,46000,1.6,0,290,0,16000,0,0,11000,3700,0,23000,120000,6.9,4.2,0
-121.8489,39.7648,103011,LLNL,5/24/17,180000,0,2,160,0,0,1.00E+05,48000,1.4,0,280,0,18000,0,0,11000,3800,0,24000,120000,6.9,4.6,0
-121.8489,39.7648,103011,LLNL,8/23/17,180000,0,1.8,180,0,0,1.00E+05,47000,1.3,0,270,0,16000,0,0,11000,3600,0,24000,120000,7.275,4.3,0
-121.8523,39.7588,103012,LLNL,8/18/05,NA,NA,NA,NA,NA,NA,21290,8468.3,NA,NA,70,NA,13851,NA,NA,3044.59,1250,NA,13120,6009.5,NA,NA,NA
-121.8523,39.7588,103012,LLNL,7/19/16,150000,0,2.2,37,0,0,66000,96000,0,0,340,0,15000,13,0,11000,4800,0,88000,110000,1.5,4.4,0
-121.8523,39.7588,103012,LLNL,10/20/16,150000,0,2,40,0,0,68000,98000,0,0,340,0,15000,16,0,12000,4500,0,84000,110000,1.11,4.1,0
-121.8523,39.7588,103012,LLNL,3/23/17,140000,0,2,40,0,0,62000,91000,0,0,390,0,14000,16,0,13000,4300,0,80000,97000,NA,3.7,0
-121.8523,39.7588,103012,LLNL,5/24/17,140000,0,2.1,39,0,0,62000,94000,0,0,370,0,14000,15,0,13000,4400,0,79000,1.00E+05,NA,3.9,0
-121.8523,39.7588,103012,LLNL,8/23/17,140000,0,2.1,41,0,0,65000,95000,0,0,360,0,13000,18,0,14000,4400,0,77000,1.00E+05,NA,3.9,0
-121.8565,39.7516,103013,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,97800,38300,NA,NA,96,NA,98700,NA,NA,15500,830,NA,39130,75600,NA,NA,NA
-121.8565,39.7516,103013,LLNL,7/20/16,160000,0,2.1,80,0,0,86000,30000,0,0,260,240,14000,75,0,0,3500,0,28000,120000,NA,0,28
-121.8565,39.7516,103013,LLNL,10/19/16,160000,0,1.6,100,0,0,92000,32000,0,0,230,320,15000,68,0,0,3200,0,23000,120000,NA,0,0
-121.8565,39.7516,103013,LLNL,3/24/17,160000,0,1.5,96,0,0,95000,34000,0,0,210,340,15000,42,0,0,3000,0,22000,120000,NA,0,0
-121.8565,39.7516,103013,LLNL,5/23/17,160000,0,1.6,100,0,0,87000,30000,0,0,240,330,14000,39,0,0,2800,0,22000,120000,NA,0,0
-121.8565,39.7516,103013,LLNL,8/8/17,160000,0,1.5,92,0,0,83000,28000,0,0,230,330,13000,32,0,0,2700,0,21000,110000,NA,0,0
-121.8558,39.7572,103014,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,64450,41800,NA,NA,31,NA,62500,NA,NA,13700,640,NA,25920,16400,NA,NA,NA
-121.8558,39.7572,103014,LLNL,7/20/16,150000,0,2.2,40,0,0,54000,12000,0,0,320,80,8700,49,0,0,3200,0,31000,60000,NA,0,0
-121.8558,39.7572,103014,LLNL,10/19/16,150000,0,1.3,53,0,0,56000,11000,0,0,310,150,8800,35,0,0,2600,0,22000,60000,NA,0,0
-121.8558,39.7572,103014,LLNL,3/24/17,150000,0,1.2,46,0,0,63000,11000,0,0,350,170,9600,36,0,0,2700,0,22000,59000,NA,0,0
-121.8558,39.7572,103014,LLNL,5/23/17,150000,0,1.3,49,0,0,58000,11000,0,0,330,160,8900,36,0,0,2600,0,21000,59000,NA,0,0
-121.8558,39.7572,103014,LLNL,8/8/17,150000,0,1.3,45,0,0,54000,11000,0,0,310,160,8300,34,0,0,2400,0,20000,57000,NA,0,0
-121.865,39.7614,103017,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,37850,14750,NA,NA,86,NA,35260,NA,NA,6784,630,NA,27890,13100,NA,NA,NA
-121.865,39.7614,103017,LLNL,12/28/16,150000,0,1.8,33,0,0,61000,13000,0,0,240,0,9000,86,0,0,4400,0,29000,68000,NA,0,0
-121.865,39.7614,103017,LLNL,3/22/17,150000,0,1.4,38,0,0,57000,11000,1.1,0,270,0,8100,73,0,0,2700,0,22000,60000,NA,0,0
-121.865,39.7614,103017,LLNL,5/25/17,150000,0,1.2,30,0,0,59000,11000,0,0,260,0,8500,66,0,0,2500,0,22000,62000,NA,0,0
-121.865,39.7614,103017,LLNL,8/24/17,150000,0,1.1,26,0,0,62000,11000,0,0,260,0,8200,62,0,0,2200,0,22000,62000,NA,0,0
-121.8602,39.7613,103018,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,49210,11100,NA,NA,70,NA,43160,NA,NA,5688,590,NA,24650,14300,NA,NA,NA
-121.8602,39.7613,103018,LLNL,12/28/16,150000,33,2,29,0,0,41000,11000,0,0,260,0,6400,33,0,0,7700,0,40000,48000,NA,0,0
-121.8602,39.7613,103018,LLNL,3/22/17,150000,0,1.9,40,0,0,43000,9900,1.2,0,270,0,6400,41,0,0,5600,0,32000,48000,NA,0,0
-121.8602,39.7613,103018,LLNL,5/25/17,150000,0,1.8,34,0,0,48000,9100,0,0,260,0,7000,44,0,0,4600,0,29000,48000,NA,0,0
-121.8602,39.7613,103018,LLNL,8/24/17,150000,0,1.3,31,0,0,52000,9300,0,0,250,0,7100,45,0,0,3600,0,25000,49000,NA,0,0
-121.864,39.7574,103019,LLNL,10/5/05,NA,NA,NA,NA,NA,NA,68900,45400,NA,NA,58,NA,63300,NA,NA,6980,840,NA,30600,23700,NA,NA,NA
-121.864,39.7574,103019,LLNL,12/28/16,2.00E+05,0,2.6,110,0,0,1.00E+05,66000,1.3,0,290,0,18000,100,0,12000,12000,0,63000,150000,12.075,4.5,0
-121.864,39.7574,103019,LLNL,3/22/17,2.00E+05,0,4,130,0,0,73000,76000,2.2,0,340,0,14000,76,0,9600,16000,0,87000,150000,16.5,8.7,0
-121.864,39.7574,103019,LLNL,5/25/17,220000,0,3.2,120,0,0,90000,69000,0,0,300,0,16000,120,0,9700,13000,0,76000,140000,15,4.8,0
-121.864,39.7574,103019,LLNL,8/24/17,210000,0,3.2,110,0,0,93000,59000,0,0,290,0,17000,140,0,9900,14000,0,61000,140000,14.925,4.7,0
-121.8378,39.7353,103020,LLNL,10/13/05,NA,NA,NA,NA,NA,NA,27450,13850,NA,NA,56,NA,19750,NA,NA,812.3,330,NA,17780,6910,NA,NA,NA
-121.8378,39.7353,103020,LLNL,12/28/16,120000,0,2.1,38,0,0,53000,93000,0,0,460,0,15000,21,0,9200,6200,0,77000,92000,1.11,3.8,0
-121.8378,39.7353,103020,LLNL,3/22/17,120000,0,2.2,44,0,0,46000,89000,1.1,0,500,0,13000,24,0,7000,5100,0,70000,76000,1.11,5.2,0
-121.8378,39.7353,103020,LLNL,5/25/17,120000,0,2.2,36,0,0,42000,69000,0,0,510,0,12000,22,0,5600,4600,0,66000,74000,NA,4,0
-121.8378,39.7353,103020,LLNL,8/24/17,110000,0,2.3,33,0,0,38000,55000,0,0,540,0,10000,17,0,5400,4200,0,61000,71000,NA,4,0
-121.823,39.7266,103021,LLNL,10/13/05,NA,NA,NA,NA,NA,NA,34490,19920,NA,NA,57,NA,25920,NA,NA,7351,1200,NA,31630,10800,NA,NA,NA
-121.8776,39.7354,103022,LLNL,10/25/05,NA,NA,NA,NA,NA,NA,26000,22960,NA,NA,178,NA,224000,NA,NA,13800,2000,NA,213000,42800,NA,NA,NA
-121.856,39.7454,103023,LLNL,10/25/05,NA,NA,NA,NA,NA,NA,44000,20670,NA,NA,32,NA,43400,NA,NA,9140,750,NA,28000,17070,NA,NA,NA
-121.7704,38.5744,103029,LLNL,9/27/17,880000,20,3.8,64,0,0,42000,3500000,1.2,0,150,370,45000,36,0,8700,41000,24,2200000,3000,NA,NA,23
-121.7704,38.5744,103029,LLNL,5/9/18,850000,0,7.9,67,0,0,46000,3600000,0,0,120,390,49000,40,0,0,44000,160,2400000,1900,NA,NA,0
-121.7704,38.5744,103029,LLNL,9/19/18,860000,0,4.1,63,0,0,44000,3600000,0,0,120,370,48000,32,0,0,44000,16,2300000,720,NA,NA,0
-121.7704,38.5744,103029,LLNL,5/8/19,850000,0,5.6,67,0,0,45000,3800000,0,0,130,380,49000,35,0,0,46000,31,2400000,0,NA,NA,0
-121.7704,38.5744,103029,LLNL,9/11/19,840000,0,12,63,0,0,44000,3600000,0,0,120,360,48000,36,0,0,43000,56,2200000,0,NA,NA,0
-121.7704,38.5744,103029,LLNL,4/15/20,880000,0,16,67,0,0,42000,3600000,0,0,120,340,47000,39,0,0,35000,73,2200000,0,0,0,0
-121.7704,38.5744,103029,LLNL,8/26/20,860000,0,15,67,0,0,42000,3700000,0,0,120,370,46000,36,0,0,37000,77,2200000,0,0,0,0
-121.7571,38.5318,103030,LLNL,9/27/17,1.00E+06,23,0,26,0,0,21000,350000,1.9,0,290,430,12000,38,0,0,20000,0,580000,3600,NA,NA,0
