x,y,Au,Ag,As,Ba,Be,Bi,Cd,Co,Cr,Cu,Mn,Nb,Ni,P,Pb,Rb,Sb,Sn,Ti,V,W,Zn,Zr,Si,Al,Fe,Mg,Ca,Na,K
4.7102,27.852,0.6619,0.071014,5.2476,574.6,2.149,0.2625,0.16248,8.2771,36.3,16.748,577.2,9.717,15.17,832.2,21.548,113.5,0.6886,2,2771.1,50.1,1.306,53.859,187.9,6.548e+05,1.232e+05,32600,9600,11900,21800,31000
11.3,6.9975,1.0213,0.06038,8.5416,584.6,2.2032,0.2109,0.090305,6.9436,40.2,11.198,389.1,9.62,16.695,457.7,18.492,106.8,0.54944,2.6369,2994.7,56.6,1.1214,39.963,249.3,6.444e+05,1.334e+05,34000,12500,15700,20100,28000
34.997,11.031,0.7234,0.074324,8.3108,578.4,2.3053,0.26493,0.072061,6.8688,45.6,12.063,413.9,12.89,15.894,606.9,21.049,104,0.644,1.77,3458.9,58.7,1.3353,43.767,377.7,6.491e+05,1.377e+05,32800,11900,13900,19300,29500
33.989,10.34,0.8209,0.075232,6.74,573.9,2.0288,0.22815,0.046409,5.4609,43.9,8.6005,326.6,10.05,12.706,558.6,17.953,109,0.67045,1.73,2896.8,51.7,1.1561,36.087,237,6.601e+05,1.327e+05,27800,10900,13600,19700,30100
34.108,35.167,0.9876,0.14054,13.82,595.3,2.711,0.39765,0.10754,15.247,73.87,25.215,863,14.822,32.553,705.6,24.69,110.2,0.982,2.387,4449.1,89.831,2.1306,74.884,289.4,5.942e+05,1.414e+05,53700,18600,17700,14400,25500
37.902,13.876,0.4928,0.088638,7.1808,573.5,2.2842,0.27598,0.073925,7.5849,41.6,14.325,447.1,13.693,17.281,641.5,20.741,113.6,0.6371,1.9,3525.5,59.3,1.6636,49.428,380.4,6.53e+05,1.353e+05,35800,11000,14000,20300,29700
20.905,6.5571,0.585,0.060672,7.628,552.2,2.1848,0.27825,0.088737,5.3053,34.8,8.3528,299.5,10.24,12.358,398.5,17.478,98.4,0.62601,13.04,2912.1,52.7,1.111,38.744,311.6,6.652e+05,1.266e+05,28300,8900,13100,20400,27900
27.313,34.474,1.1815,0.083059,11.58,596.4,2.54,0.4,0.11801,13.111,69.62,22.011,596.7,15.789,30.767,595.2,25.79,108.1,1.0678,3.4105,3894.7,79.735,1.9489,71.316,234.3,5.709e+05,1.361e+05,41800,17800,52300,18000,25800
24.142,11.622,1.1396,0.08366,8.5416,519.8,1.8907,0.21315,0.10131,6.391,35.2,12.736,358.9,10.32,15.288,549,19.436,93.3,0.70108,2.16,2864.8,57.3,1.011,40.312,344.7,5.66e+05,1.131e+05,27200,12800,59700,19700,26800
15.648,11.789,1.2837,0.07406,9.2436,468.6,2.0888,0.3074,0.11779,9.1623,51,21.175,489.9,11.31,23.384,380.5,19.314,96.1,0.79652,2.21,3223.1,70.2,1.3341,58.861,183.7,5.109e+05,1.12e+05,41700,16800,92200,12600,22300
15.618,12.716,1.0058,0.0889,7.628,570.8,2.2773,0.2538,0.09295,7.0686,41.8,13.376,377.4,12.69,18.427,507.3,18.443,105.1,0.71249,2.42,3520.6,64.6,1.4667,45.683,335.7,6.291e+05,1.321e+05,37000,12600,17100,18400,27100
9.821,5.2575,1.155,0.059467,6.3056,549.8,1.981,0.2247,0.08069,7.2533,38.8,12.813,373.7,10.05,17.17,441.4,17.767,91.3,0.7128,2.05,2987,61.6,1.244,40.541,306.5,5.063e+05,1.107e+05,28700,12800,1.084e+05,17900,22400
27.392,4.6771,1.119,0.083616,8.0616,570,2.2915,0.2415,0.081325,7.2259,38.4,12.621,387.9,12.41,16.474,516,20.672,106.2,0.68376,2.21,3196.2,56.6,1.31,45.975,388.5,6.534e+05,1.31e+05,30800,11100,14400,20500,29300
26.473,36.534,1.3973,0.076596,10.399,644.6,2.863,0.36941,0.08919,11.856,72.27,20.533,767.8,14.5,24.689,664.6,22.701,119.7,0.90345,2.9048,4170.8,81.114,1.8344,64.06,298,6.226e+05,1.465e+05,45300,14800,17600,18900,28620
15.217,34.048,1.7947,0.09664,7.4036,594.7,2.4174,0.29356,0.086365,8.7874,52.7,13.541,444.6,12.81,22.04,546.2,19.719,107.7,0.70474,2.42,3627.3,66.7,1.5355,52.613,326.5,6.4e+05,1.379e+05,40000,14500,20100,17100,27500
17.454,17.641,1.2196,0.0636,9.264,510.6,1.9632,0.24336,0.10917,7.3584,35.9,17.424,405.1,9.647,17.031,636.2,15.894,82.8,0.65557,1.79,2807.5,61,1.2228,40.854,196.5,4.927e+05,1.027e+05,30400,16200,99700,17800,22300
29.565,29.403,3.001,0.15596,53.16,477.9,2.0768,0.28,0.31657,10.937,53.29,20.299,557.8,10.568,27.568,688.1,47.778,95.9,1.7964,2.8816,3883.7,72.145,1.676,72.029,239.9,4.476e+05,1.122e+05,41300,21700,1.231e+05,10800,19900
29.196,1.9175,0.8414,0.082744,7.1808,566.4,2.2533,0.2562,0.16491,7.2105,43.5,13.167,495,12.47,14.406,580.3,23.026,104,0.83276,3.03,3626.8,58.6,1.343,52.402,469.3,6.302e+05,1.297e+05,32400,12800,18600,19900,28500
3.6755,24.726,0.237,0.058511,5.2476,529.1,2.03,0.19635,0.07126,4.8863,23,9.2844,318.2,9.264,9.224,422.7,18.911,104.1,0.5016,1.93,2139.4,36.6,0.974,31.405,220.1,6.72e+05,1.113e+05,20100,6600,10700,27100,30500
32.706,14.833,0.749,0.064736,6.3056,587.9,2.3062,0.25578,0.13986,6.8083,37.9,12.042,355.2,12.096,15.935,576.1,20.619,101.7,0.6601,2.12,3273,55.1,1.2828,58.219,365.9,6.528e+05,1.299e+05,29900,10700,17000,23600,28600
16.214,13.739,0.99341,0.072,7.628,585.8,2.1084,0.2313,0.0684,7.3552,37.7,16.544,433.1,11.74,16.527,581.5,18.177,105.5,0.63206,2.17,3147.2,56.8,1.2161,41.239,361.4,6.548e+05,1.266e+05,31400,11100,20600,20300,29000
4.2817,11.886,0.7388,0.076302,8.0816,552.4,2.232,0.2499,0.08534,6.0708,44.5,11.083,355.1,13.87,15.72,600.6,19.467,102.8,0.6424,2.53,3439.1,62.9,1.287,43.054,463.7,6.568e+05,1.379e+05,32400,11000,13800,19100,28000
12.218,32.108,1.2425,0.07504,7.854,593.7,2.2907,0.2389,0.044205,8.9954,49.7,12.452,359,11.95,22.827,369.1,17.586,107.7,0.64957,2.56,3361.9,62.7,1.4009,45.947,307.8,6.383e+05,1.392e+05,38800,14300,13900,29600,27200
32.13,36.812,1.4638,0.087747,11.822,572.3,2.3516,0.35222,0.13072,12.326,63.16,23.634,600.6,13.611,27.916,581.5,23.967,99,1.0143,2.452,3804,77.303,1.665,68.306,221.6,5.235e+05,1.246e+05,44200,28900,73900,18700,22800
12.44,31.369,0.708,0.06126,6.9596,562.3,2.1846,0.21557,0.048755,5.7404,37.1,9.6525,323,11.35,14.669,485.9,18.052,106.7,0.5492,1.8,3081.8,54.1,1.23,36.19,337.7,6.507e+05,1.324e+05,30100,10500,12900,23200,28300
36.458,36.739,1.636,0.13567,13.146,659.8,2.5412,0.40588,0.11071,16.047,64.543,27.1,1181,15.447,33.247,667.4,27.405,117.2,1.0566,4.132,4365.3,78.386,2.0978,80.095,279.1,6.118e+05,1.528e+05,50600,18200,17700,15900,27090
5.534,33.2,1.0778,0.067135,8.3108,567,2.108,0.231,0.07435,6.6147,43.6,11.299,415.2,11.41,14.99,534.1,18.828,110.1,0.6171,2.51,3209.9,60.8,1.188,40.5,322.2,6.538e+05,1.363e+05,33200,10800,13200,19700,29500
14.478,4.6162,0.9133,0.05676,6.3056,541.3,1.8911,0.18273,0.067135,6.3504,31.9,12.793,362.9,10.45,14.658,559.7,15.903,95.9,0.58485,2.08,3041.1,54,0.95802,32.901,273.2,5.818e+05,1.149e+05,28900,11000,54600,20400,25700
2.779,7.1831,1.4074,0.08079,9.008,564.8,2.2591,0.2373,0.07693,7.1194,46.9,11.895,377.9,14.074,20.405,573.7,18.018,105.2,0.6633,2.2369,3411.3,65.5,1.316,41.601,429.6,6.467e+05,1.375e+05,36200,12200,18300,16900,27200
36.611,8.0551,0.5184,0.078658,6.3056,593.9,2.1365,0.24473,0.081572,6.0529,41.6,11.373,410.4,10.022,13.608,674.3,21.856,112.6,0.6601,1.99,2937.8,52,1.2202,42.872,250,6.642e+05,1.353e+05,29500,10400,13000,19400,31100
33.85,29.699,0.8222,0.13351,10.866,589.9,2.311,0.32706,0.14788,13.718,54.91,23.286,568.6,14.478,30.588,533.3,22.212,90.8,1.068,2.218,3690.7,76.62,1.8529,67.025,293.9,5.271e+05,1.223e+05,39900,22500,81700,22300,22400
26.155,27.884,1.0881,0.1137,11.332,591.6,2.567,0.3276,0.14125,9.7482,49.2,16.779,573.2,13.89,21.378,695.4,26.437,116.7,1.1458,2.48,3835.7,66.4,1.93,64.99,369.5,6.284e+05,1.399e+05,42100,12700,14600,17700,28200
14.281,17.552,0.7542,0.0524,6.9596,527.5,2.196,0.2181,0.075875,6.4491,32.5,11.792,393.4,16.26,13.409,514.8,17.306,105.5,0.62548,2.24,3012,47.9,1.1909,38.115,428.8,6.368e+05,1.177e+05,28800,9200,12200,24400,29000
38.816,16.79,0.0939,0.076968,5.456,602,2.0479,0.22023,0.066532,6.0911,41.7,10.534,415.7,11.201,13.327,517,20.07,107.9,0.50945,2.22,3121.8,50.8,1.1719,41.697,357.8,6.71e+05,1.34e+05,29000,10700,13800,20900,30200
28.717,36.033,0.8388,0.085448,9.4869,653.2,2.6789,0.33556,0.12106,11.537,68.65,21.485,819.1,12.716,23.368,805.8,22.933,119.2,0.8217,2.3407,4200.4,77.556,1.567,62.932,289.5,6.093e+05,1.461e+05,45500,15400,18400,17900,28240
32.823,10.234,0.7644,0.097019,5.666,600.7,2.0995,0.28669,0.14073,5.5033,36.9,9.8655,345.1,10.625,12.898,537.7,22.834,106.9,0.64745,1.86,2816.2,46.1,1.1611,51.011,253,6.619e+05,1.344e+05,25900,10100,16500,20700,30300
0.7512,30.264,0.7593,0.06215,6.74,587.6,2.0235,0.22365,0.07355,6.5355,39.4,10.946,407.1,10.741,15.284,485.7,19.257,108.3,0.5819,2,3024,56.5,1.105,39.523,231.3,6.351e+05,1.256e+05,31800,11100,18700,20900,27900
32.92,13.137,0.9544,0.070869,5.456,599.2,2.1228,0.22703,0.094927,6.5592,40.8,12.621,437.6,11.324,13.444,685,18.647,108.5,0.6187,2.11,3283.5,53.9,1.5654,51.467,283.2,6.486e+05,1.325e+05,30400,10800,16100,21200,29800
28.135,22.131,1.191,0.10268,9.264,569.9,2.0994,0.30135,0.14603,8.877,48.9,20.906,556.9,12.29,17.829,702.7,24.673,107.7,1.0222,9.9,3572.1,64,1.502,56.506,392.7,6.443e+05,1.291e+05,37500,14300,14800,18600,29200
18.995,19.044,0.375,0.061338,5.8776,576,1.9932,0.1806,0.059686,5.4461,35.2,8.3286,340.8,9.974,11.435,387.1,18.151,106.7,0.56826,1.75,2779.2,45.6,1.01,30.056,281.2,6.738e+05,1.26e+05,25400,9700,13700,21600,29800
8.4779,34.055,3.7168,0.072336,5.8776,587,2.291,0.24465,0.07122,5.8164,38.1,10.568,363.2,11.69,13.26,563.7,20.456,110.3,0.6501,2.07,3091.3,54.4,1.252,42.704,379.9,6.729e+05,1.363e+05,29400,9500,12900,21900,30800
9.3088,1.5788,0.6824,0.074595,5.8776,522.7,2.341,0.25935,0.07145,5.7938,42.2,10.106,344.7,13.18,13.94,511,19.601,114.3,0.6083,2.71,3180.6,52.1,1.26,39.954,487.6,6.53e+05,1.39e+05,30900,11600,13700,19000,29800
28.972,6.5781,0.8209,0.079872,7.4036,560.7,2.049,0.1806,0.089458,6.3965,45,11.246,367.9,10.75,14.354,692.4,19.83,104.4,0.61562,3.72,3309,52.9,1.18,39.548,348.3,6.313e+05,1.314e+05,29400,13600,26600,19000,29100
31.074,15.895,0.7798,0.05859,8.3108,522.7,1.7462,0.23702,0.071315,7.8462,43.3,13.598,492.1,8.8859,18.703,368.6,19.63,103.8,0.67505,1.66,2960.7,64.3,1.0929,44.004,148.2,6.59e+05,1.224e+05,34700,13500,18300,15200,28100
30.756,23.117,1.1241,0.10919,9.6712,565,2.2117,0.25881,0.10792,7.327,35.1,13.21,479.5,11.767,15.747,605.4,24.638,100.6,0.87515,3.35,3224.6,52.3,1.3292,48.251,386.3,5.879e+05,1.189e+05,30500,18700,50100,21300,27000
17.392,5.2585,0.54208,0.0641,6.522,568.4,2.0734,0.19065,0.058825,6.384,40.8,10.869,394.5,14.38,11.918,517.4,15.794,102.3,0.52498,13.04,3869.9,58.5,1.0549,38.885,592.6,6.598e+05,1.325e+05,30600,9500,15400,23600,28800
26.451,5.6243,0.9698,0.057458,6.0908,562.5,1.9753,0.18165,0.073622,4.95,27,8.9114,295.7,10.61,11.414,442.3,18.384,100.7,0.57981,2.02,2659.1,45,1.024,29.455,301.6,6.378e+05,1.206e+05,21500,10000,26200,22700,28700
31.018,7.341,0.283,0.083768,5.8776,584.6,2.2001,0.22154,0.0896,6.4572,35.7,12.379,432.4,12.313,13.558,616.1,20.107,106.1,0.575,1.94,3186.9,52.3,1.2118,40.755,343.2,6.64e+05,1.302e+05,29100,10700,15500,22800,30100
37.7,9.18,0.7183,0.073789,8.0816,584.7,2.4341,0.26385,0.064269,7.5124,50.8,12.741,440.5,12.898,18.904,579.4,19.394,111.5,0.6969,2.22,3632.4,64.6,1.3577,45.896,326.2,6.411e+05,1.41e+05,36900,12700,14800,17900,28000
36.162,13.021,0.5132,0.086714,6.3056,581.5,2.2547,0.28165,0.096915,7.924,46.7,16.097,533,11.613,17.284,919,21.284,112.6,0.67735,1.81,3812.3,66.3,1.4799,50.978,272.4,6.238e+05,1.394e+05,38900,12600,15600,18400,28500
9.3015,33.289,0.8055,0.05976,6.9596,581,2.0837,0.16952,0.03979,5.7718,33.5,9.7064,309.3,8.905,14.123,437.3,16.865,112.1,0.54373,2.6224,2438,47,0.95049,34.672,195.5,6.828e+05,1.288e+05,25800,10700,12300,20500,31900
28.127,4.7472,0.375,0.05638,4.8356,519,2.1797,0.1512,0.067475,4.2152,26.7,7.6619,313.7,8.454,7.9065,431.8,17.646,82.4,0.4955,1.41,2111.7,33,0.829,27.897,175.9,5.967e+05,1.069e+05,18600,20800,25400,25800,28500
23.177,23.902,1.3404,0.12971,10.912,569.6,2.2111,0.4011,0.11343,9.504,45.9,14.049,619.1,12.04,17.903,902.4,26.373,107,1.0511,2.92,3555.3,62.4,1.638,49.672,340.5,6.174e+05,1.32e+05,37700,13000,20000,18100,27700
3.8596,7.1592,3.3239,0.10473,9.2436,463.7,1.796,0.2373,0.10958,7.7065,45.4,16.47,432,11.21,20.17,757.9,17.85,92.4,0.7436,3.75,3190.5,60.7,1.286,42.199,381,4.015e+05,92500,31500,13600,1.588e+05,11800,17900
8.4104,20.252,1.2837,0.074359,6.74,556.2,2.208,0.23415,0.07723,7.0112,40.5,10.815,379.2,11.52,17.09,426.7,19.117,103.3,0.6325,1.84,3104.1,59.7,1.359,40.881,314.3,6.419e+05,1.27e+05,33000,12100,15100,18900,27300
34.819,27.889,1.4126,0.087896,9.008,540.1,2.097,0.29371,0.095235,8.8431,51.6,14.889,478.6,12.299,21.274,529.7,21.855,93.1,0.75785,1.75,3498.7,67.9,1.5119,50.004,354.8,5.209e+05,1.163e+05,35800,16800,84700,14700,21600
19.716,34.12,0.8388,0.047762,8.5965,639.5,2.2468,0.24588,0.096085,9.2922,46.99,14.658,569.1,12.178,22.167,365.9,21.975,104.2,0.7803,2.041,3258.2,58.457,1.6433,57.044,251.7,6.365e+05,1.282e+05,31400,12100,36700,23200,28230
5.5384,14.457,1.6086,0.082108,7.4036,515.5,1.91,0.26355,0.12086,8.9981,51.7,18.767,456,11.36,23.81,557.1,18.386,89.3,0.8525,1.91,3372.3,79.3,1.32,50.758,247.2,4.684e+05,1.079e+05,39400,18500,1.175e+05,12100,20100
19.492,35.044,0.9442,0.07234,5.0408,523.5,2.0357,0.19845,0.11087,6.2282,34.4,14.7,347.9,8.746,14.532,652.3,18.43,98.7,0.63063,1.71,2629.7,43.1,1.041,38.153,269.7,5.994e+05,1.081e+05,25500,25800,43000,21500,29500
25.867,20.317,0.7439,0.093758,8.5416,600.3,2.3083,0.28035,0.11745,7.601,48.7,13.23,451.6,11.94,17.136,715.6,20.296,108.5,0.86394,2.9,3546.7,67.3,1.441,50.691,320.4,6.296e+05,1.405e+05,36500,12600,14400,18400,27900
30.804,36.086,1.2641,0.099708,11.58,561,2.5316,0.35333,0.097813,11.737,70.63,22.039,592.5,14.442,26.8,568,22.622,99.2,0.9081,2.246,3958.3,80.829,1.664,64.228,279.5,5.721e+05,1.315e+05,44300,19000,57000,16200,24000
26.604,32.304,1.3586,0.1165,9.5269,603.1,2.239,0.33529,0.09017,7.9144,37.87,12.456,457.4,12.244,18.022,263.8,22.634,100.3,0.84265,2.1099,3129.1,53.408,1.3956,42.793,398.1,6.494e+05,1.147e+05,26300,9400,52300,24200,27110
6.655,18.294,0.8568,0.077755,8.774,472.5,1.666,0.2394,0.13605,7.8105,43.4,16.964,450.4,9.613,18.3,400,18.89,90.1,0.7656,1.78,2963.2,69.5,1.169,51.881,242.7,5.003e+05,1.02e+05,33800,35500,98700,15700,22300
3.8456,9.2276,0.2778,0.080627,6.0908,569.2,2.343,0.2415,0.09869,8.7056,42.2,16.223,587.5,13.43,16.82,732.9,18.592,110.6,0.6248,8.27,3393.2,57.6,1.355,43.888,460.3,6.517e+05,1.33e+05,34800,12200,15600,21700,29800
15.21,32.443,1.2528,0.08708,8.86,618.8,2.5822,0.31636,0.1246,10.951,51.8,18.249,516.5,13.17,23.814,673.6,20.412,113.5,0.74925,2.51,3558.9,66.9,1.5386,52.657,310.3,6.462e+05,1.385e+05,40700,14000,16400,17900,28400
35.843,3.5061,0.4416,0.052248,4.43,543.1,1.9016,0.16427,0.050534,5.0117,28.6,8.2915,340.8,8.5101,10.23,525.3,17.708,102.3,0.4853,1.33,2693,44.7,0.968,34.583,195.6,6.497e+05,1.196e+05,23500,9500,14300,23800,30900
29.872,25.053,1.3198,0.14151,11.755,576.7,2.36,0.33007,0.10352,8.1334,50.9,15.599,482,14.712,22.72,660.5,26.038,99.3,1.0462,2.01,3914.7,71.5,1.5923,61.096,355.6,6.127e+05,1.33e+05,43500,14000,19300,17700,26100
33.102,36.576,1.2586,0.097176,12.806,579.3,2.735,0.37412,0.07924,13.529,72.27,23.156,745.3,14,29.494,633.6,22.623,100.1,0.907,3.02,4242.5,89.483,1.9576,69.366,252.3,6.185e+05,1.425e+05,49800,18100,21000,15800,25900
1.638,33.08,2.1261,0.12697,11.688,506.7,3.2253,0.33495,0.06859,7.7795,44.9,14.258,248.1,13.898,18.124,359.2,25.799,111.7,2.8336,3.246,3455.7,78.4,2.172,62.289,270.9,6.248e+05,1.404e+05,41600,8300,10900,20000,26900
7.9498,24.077,0.5286,0.083682,10.082,597.5,2.217,0.28875,0.11824,9.2298,52.4,17.891,625.3,11.75,18.06,838,21.084,115.9,0.7799,2.14,3429.1,64,1.569,50.975,236.4,6.397e+05,1.344e+05,38900,12200,13600,16600,29900
7.7067,1.5979,0.6055,0.07284,6.3056,524.4,1.814,0.21105,0.0776,5.3148,35.6,10.65,441.3,14.79,10.52,514.2,16.717,107,0.528,2.64,3924.7,53.3,1.113,41.282,890.4,6.507e+05,1.256e+05,29200,11200,18800,22400,29300
25.313,2.7725,1.2374,0.067706,7.6672,551.1,2.3664,0.22785,0.085795,6.974,40.8,12.789,374.2,12.06,17.986,453.7,20.422,101.3,0.74613,4.44,3199,59.8,1.268,39.742,468.4,6.521e+05,1.272e+05,29900,11700,21700,20100,27400
18.682,15.46,0.6824,0.083332,7.4036,585.8,2.5506,0.2856,0.10754,10.141,48.2,19.939,595.9,13.09,20.906,728.5,21.222,109.5,0.82352,2.86,3702.1,69.9,1.614,52.677,316.2,6.343e+05,1.361e+05,40900,13800,18500,18300,28000
38.647,0.82334,0.4313,0.053702,5.456,595.1,1.9328,0.16978,0.067794,5.5177,36.8,9.8986,366.9,9.0145,11.196,485.7,17.701,100.6,0.4278,1.6,2847.4,51.6,0.92453,32.117,229.5,6.585e+05,1.316e+05,26800,11300,18200,21400,29300
24.39,14.836,0.6824,0.060678,7.1808,567,2.1583,0.22575,0.070141,8.008,45.5,12.632,435.3,10.75,14.753,598.3,18.562,98.9,0.59136,3.12,3763.6,62.5,1.116,45.415,289.8,6.622e+05,1.339e+05,36200,11100,15100,20200,27200
1.6867,25.577,0.2676,0.06341,5.456,497.6,1.9684,0.18585,0.06018,4.9071,30.1,9.6729,353.7,12.624,9.9917,462.4,16.548,105.3,0.506,2.549,2971.6,45,1.045,30.419,488.4,6.336e+05,1.157e+05,25200,8200,11400,25000,28400
27.417,30.769,0.6144,0.15583,10.632,666.4,2.678,0.43412,0.16045,12.9,66.94,24.244,741.4,14.8,27.289,703.4,30.368,124.2,1.102,2.3627,3907,75.893,1.9267,76.871,284.8,6.147e+05,1.466e+05,42800,14400,17400,17800,29280
23.345,13.59,1.7843,0.090808,9.7196,551.4,1.8049,0.2436,0.14011,10.307,42.6,20.549,553.9,9.909,21.473,591,19.746,76.4,0.68838,3.42,3454.6,66.5,1.303,48.083,229.7,4.809e+05,1.004e+05,34100,22100,1.112e+05,14100,19200
0.77414,26.652,0.5901,0.05806,5.2476,532.7,2.223,0.24255,0.10462,5.8051,37.8,11.148,414.3,10.795,11.442,555.9,20.948,106.5,0.6028,1.77,2804.2,45.6,1.04,39.876,274.4,6.527e+05,1.218e+05,26300,9500,14000,22900,29900
36.662,7.3765,0.503,0.065062,5.666,566.4,1.8843,0.23003,0.066004,5.0551,40.2,8.7177,336,9.331,11.289,554.4,20.553,110.7,0.5865,1.83,2646.4,50.3,1.1138,33.49,224.7,6.829e+05,1.321e+05,24400,9300,12300,20300,31800
17.143,30.638,0.84084,0.0913,10.082,614.4,2.4761,0.34486,0.1414,10.826,54.1,20.306,675.5,13.67,22.26,906.6,21.89,116.5,0.75148,2.79,3800.8,73.3,1.7262,63.107,288.9,6.151e+05,1.335e+05,44500,14200,16800,16800,28400
31.892,6.5171,0.3136,0.090019,5.8776,584.4,2.1704,0.22996,0.059326,5.5763,32.1,11.769,365.8,10.768,11.496,610.5,18.742,103.9,0.5865,1.84,2907.5,49.2,1.101,45.856,259.9,6.726e+05,1.331e+05,26600,9600,13600,23500,30400
34.769,1.0545,0.626,0.093412,5.456,574.2,2.0069,0.21333,0.077505,5.4955,36.7,9.1461,319.5,10.745,12.41,498.5,17.476,101.3,0.5152,2.11,2843.3,47.1,1.2,38.162,276.3,6.646e+05,1.282e+05,26700,10400,14700,22100,29800
34.596,12.045,0.462,0.068325,6.74,621.2,2.0904,0.2356,0.079963,5.249,42.5,9.071,374.8,9.7069,10.901,615.5,20.813,106.6,0.50715,1.59,2908.3,51.7,1.2136,34.992,233.1,6.682e+05,1.364e+05,25700,10000,13500,21500,31100
1.1536,21.19,1.2116,0.0735,6.74,547.7,2.2012,0.2646,0.106,8.96,48.8,15.673,478.4,12.566,21.398,571.8,19.604,108.6,0.7326,2.39,3749.1,67.5,1.31,47.716,453.7,6.331e+05,1.329e+05,37400,12700,15600,17900,27300
36.698,22.291,0.3801,0.06924,7.276,582.7,2.2321,0.2713,0.11468,7.3353,41.7,14.525,522.4,10.748,14.785,912.8,24.454,110.9,0.67735,1.84,3190.2,53.7,1.2901,45.825,229.6,6.407e+05,1.373e+05,32700,12500,14000,18100,30500
27.036,13.875,0.8671,0.086362,5.456,568.9,2.0907,0.21945,0.082392,5.5682,34.9,10.115,396,12.27,11.288,549.5,19.645,105.8,0.61792,3.04,3368,49.1,1.208,38.958,435.9,6.607e+05,1.313e+05,26100,12000,14400,23700,31200
16.746,26.774,0.78441,0.09986,10.082,606.5,2.3731,0.34717,0.20981,11.56,54.7,23.397,927.4,12.57,22.029,1160,21.42,118,0.91592,7.67,3896.1,73.9,1.6983,75.79,223.8,6.048e+05,1.334e+05,50100,13800,16100,15100,30100
12.416,21.21,0.4825,0.06228,6.522,561.2,2.0878,0.20897,0.068355,6.6875,34.1,12.958,431,10.8,13.996,526.9,18.474,112,0.59842,1.96,2835.8,49.8,1.2175,36.982,297.9,6.695e+05,1.202e+05,29100,9200,13600,22900,30500
26.885,24.001,1.2219,0.12457,13.044,620.3,2.6016,0.34125,0.12187,11.033,58.7,18.648,535.8,13.26,27.647,676.5,27.475,113.8,1.1515,2.32,3880,77.8,1.737,65.113,278.3,5.979e+05,1.43e+05,48200,17700,24200,13400,26200
3.7158,22.009,1.047,0.061937,6.3056,535.2,2.091,0.2436,0.09129,7.4335,41.1,12.092,419.4,12.5,17.5,530.4,19.076,99.1,0.6402,2.14,3155.4,57.2,1.269,40.633,432.3,6.054e+05,1.17e+05,30900,11300,43800,20700,27100
27.175,12.951,0.9647,0.11604,14.292,442.1,2.2551,0.29715,0.16996,13.101,53.7,20.843,602.4,9.36,23.268,504.2,20.323,93.8,1.1689,2.74,2821.5,87.6,1.283,70.348,217.4,4.761e+05,1.176e+05,47400,73000,88100,36100,23800
6.5049,35.923,0.4518,0.052341,6.0908,571.3,1.922,0.19425,0.06265,5.0645,32.8,9.3009,353.6,9.837,10.58,419.2,16.398,110,0.5489,2.24,2783.3,44.4,0.993,38.491,385.7,6.811e+05,1.273e+05,25600,8700,12600,24700,31100
4.7809,5.3127,1.1344,0.088321,6.0908,596.7,2.225,0.252,0.08377,8.5747,48.4,12.061,431.2,12.83,20.39,570.1,18.612,107,0.6039,2.6,3357.3,63.6,1.267,47.72,366,5.884e+05,1.322e+05,44000,15800,28000,15600,25600
19.664,32.853,1.0594,0.073763,13.272,673,2.5869,0.29882,0.12527,10.381,61.07,20.572,682.3,12.322,22.344,653.7,25.34,125.6,0.783,3.485,3886.1,71.577,1.6383,66.884,284.9,6.387e+05,1.491e+05,41900,13800,15700,18600,29710
22.383,10.338,1.3352,0.071578,8.0816,584.1,2.0891,0.2268,0.099032,7.3799,48.6,10.973,401.9,14.21,17.063,473.1,19.249,100.5,0.65951,2.19,3465.5,63.5,1.236,40.373,300.7,6.445e+05,1.38e+05,34200,13400,15800,17200,27400
29.755,23.878,1.1087,0.10112,8.0816,550.5,2.1521,0.28653,0.11919,7.8475,34.6,14.319,529.6,12.617,15.592,628.5,28.692,102.7,0.9522,2.81,3240.9,49.3,1.4668,49.196,352.8,6.018e+05,1.131e+05,28700,14900,45200,25200,28600
3.8611,0.64469,1.9396,0.0638,6.9596,494.9,1.9351,0.20265,0.0854,7.2372,33.9,13.354,373.6,11.183,19.149,472.1,17.367,91.6,0.6798,1.5294,2836,56.4,1.188,40.043,341.2,4.705e+05,1.023e+05,27800,12000,1.259e+05,17400,21000
9.6958,4.7319,0.3443,0.070776,5.8776,559.2,2.033,0.2226,0.09232,5.3921,35,10.454,365.2,17.08,11.41,480.1,19.168,106.7,0.6138,3.03,3162.7,52.5,1.161,39.109,551.7,6.763e+05,1.274e+05,27000,9100,12900,23000,30800
1.1971,0.8428,3.1566,0.08178,11.436,488.1,1.8021,0.28875,0.15726,9.8761,52.6,22.523,472,10.603,24.292,590.9,19.362,89.2,0.9141,1.81,3277,83.4,1.418,56.193,247.6,3.971e+05,95900,38500,26300,1.671e+05,14500,16400
3.5367,26.084,0.6824,0.067285,6.0908,553.1,2.176,0.2541,0.14035,7.6838,34.3,15.347,515,10.45,14.2,592.3,20.425,109.9,0.6787,2.13,2673.3,48,1.33,49.945,218.4,6.576e+05,1.184e+05,30700,8500,11500,24100,29800
